https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount
1599195600000,2020-09-04 05:00:00,LINK/USDT,11.876,11.971,11.671,11.877,956359.43,11325126.13188,28939
1599192000000,2020-09-04 04:00:00,LINK/USDT,11.839,12.089,11.653,11.874,1593297.74,18886701.02903,37787
1599188400000,2020-09-04 03:00:00,LINK/USDT,11.914,12.099,11.774,11.837,1196701.18,14239876.65614,28109
1599184800000,2020-09-04 02:00:00,LINK/USDT,11.941,11.992,11.382,11.918,2566417.60,29989108.54526,53725
1599181200000,2020-09-04 01:00:00,LINK/USDT,11.879,12.136,11.729,11.941,1410876.60,16891690.77985,38918
1599177600000,2020-09-04 00:00:00,LINK/USDT,11.857,12.167,11.700,11.880,3392393.57,40566773.08990,65508
1599174000000,2020-09-03 23:00:00,LINK/USDT,12.828,12.863,10.900,11.861,6937730.23,82286955.86680,117065
1599170400000,2020-09-03 22:00:00,LINK/USDT,13.175,13.235,12.813,12.829,1040306.46,13496368.63753,26557
1599166800000,2020-09-03 21:00:00,LINK/USDT,13.376,13.416,12.984,13.172,713540.52,9399294.60367,21916
1599163200000,2020-09-03 20:00:00,LINK/USDT,13.390,13.524,13.223,13.376,768306.41,10265565.28007,27278
1599159600000,2020-09-03 19:00:00,LINK/USDT,13.252,13.468,13.093,13.390,914388.59,12147561.86308,29643
1599156000000,2020-09-03 18:00:00,LINK/USDT,13.480,13.684,13.232,13.252,919132.90,12328187.17484,32553
1599152400000,2020-09-03 17:00:00,LINK/USDT,13.211,13.697,13.185,13.478,1362660.31,18307415.18065,41351
1599148800000,2020-09-03 16:00:00,LINK/USDT,13.355,13.674,13.156,13.207,2206200.72,29623274.31747,56272
1599145200000,2020-09-03 15:00:00,LINK/USDT,13.378,13.571,12.820,13.354,4252655.95,56149243.41043,84848
1599141600000,2020-09-03 14:00:00,LINK/USDT,13.620,13.625,13.241,13.378,1569065.10,21024055.93483,39527
1599138000000,2020-09-03 13:00:00,LINK/USDT,13.409,13.772,13.348,13.620,1832031.91,24862478.44286,44257
1599134400000,2020-09-03 12:00:00,LINK/USDT,13.686,13.783,12.678,13.407,4925363.42,65113665.11064,89337
1599130800000,2020-09-03 11:00:00,LINK/USDT,13.917,14.046,13.450,13.685,3165276.27,43651138.69277,69765
1599127200000,2020-09-03 10:00:00,LINK/USDT,14.362,14.395,13.784,13.913,1873776.16,26383735.54525,46204
1599123600000,2020-09-03 09:00:00,LINK/USDT,14.614,14.660,14.339,14.361,765584.49,11103244.88661,22828
1599120000000,2020-09-03 08:00:00,LINK/USDT,14.574,14.733,14.433,14.615,1282377.08,18657000.72505,32328
1599116400000,2020-09-03 07:00:00,LINK/USDT,14.127,14.664,13.500,14.569,3466173.73,48875755.95484,71489
1599112800000,2020-09-03 06:00:00,LINK/USDT,14.175,14.323,14.000,14.127,1407186.48,19940849.58620,33890
1599109200000,2020-09-03 05:00:00,LINK/USDT,14.174,14.399,14.100,14.170,1396136.88,19890152.22324,34793
1599105600000,2020-09-03 04:00:00,LINK/USDT,14.517,14.663,14.080,14.174,1202668.97,17319331.87378,29102
1599102000000,2020-09-03 03:00:00,LINK/USDT,14.743,14.789,14.491,14.517,566504.54,8283988.93976,17285
1599098400000,2020-09-03 02:00:00,LINK/USDT,14.778,14.806,14.581,14.748,460612.02,6776879.12797,15259
1599094800000,2020-09-03 01:00:00,LINK/USDT,14.910,14.938,14.701,14.776,544959.70,8063606.68904,15563
1599091200000,2020-09-03 00:00:00,LINK/USDT,14.803,15.000,14.653,14.910,794033.05,11761925.48644,21188
1599087600000,2020-09-02 23:00:00,LINK/USDT,14.860,14.895,14.780,14.799,401429.75,5954948.94444,13210
1599084000000,2020-09-02 22:00:00,LINK/USDT,14.781,14.982,14.733,14.860,519981.07,7721847.39904,15978
1599080400000,2020-09-02 21:00:00,LINK/USDT,14.641,14.842,14.532,14.782,365354.13,5379137.86084,13175
1599076800000,2020-09-02 20:00:00,LINK/USDT,14.762,14.762,14.500,14.641,562560.27,8216310.96259,20367
1599073200000,2020-09-02 19:00:00,LINK/USDT,14.757,14.870,14.642,14.767,636237.41,9386695.50230,20217
1599069600000,2020-09-02 18:00:00,LINK/USDT,14.642,14.790,14.413,14.759,746913.53,10919014.67755,26666
1599066000000,2020-09-02 17:00:00,LINK/USDT,14.487,14.702,14.370,14.636,1075666.75,15656723.02778,34431
1599062400000,2020-09-02 16:00:00,LINK/USDT,14.810,14.870,14.056,14.487,2404014.09,34703587.36464,58177
1599058800000,2020-09-02 15:00:00,LINK/USDT,14.670,14.975,14.632,14.811,1078483.19,16021154.29615,28383
1599055200000,2020-09-02 14:00:00,LINK/USDT,14.960,15.027,14.568,14.670,1423611.62,21035306.89991,39933
1599051600000,2020-09-02 13:00:00,LINK/USDT,15.031,15.300,14.750,14.963,1871031.08,28122435.86845,43982
1599048000000,2020-09-02 12:00:00,LINK/USDT,14.923,15.195,14.750,15.032,1926141.40,28884219.12820,47579
1599044400000,2020-09-02 11:00:00,LINK/USDT,15.234,15.237,13.920,14.925,4655807.92,68084572.11734,88893
1599040800000,2020-09-02 10:00:00,LINK/USDT,15.685,15.697,15.115,15.234,2165686.56,33240857.52619,48564
1599037200000,2020-09-02 09:00:00,LINK/USDT,15.771,15.841,15.650,15.680,540984.33,8515630.22990,15159
1599033600000,2020-09-02 08:00:00,LINK/USDT,15.712,15.875,15.687,15.771,703020.50,11092059.64005,19821
1599030000000,2020-09-02 07:00:00,LINK/USDT,15.753,15.850,15.617,15.712,676773.70,10653198.74447,17701
1599026400000,2020-09-02 06:00:00,LINK/USDT,16.017,16.027,15.650,15.753,934649.56,14788662.22917,20614
1599022800000,2020-09-02 05:00:00,LINK/USDT,15.956,16.114,15.877,16.014,582609.74,9321047.75334,17303
1599019200000,2020-09-02 04:00:00,LINK/USDT,15.890,16.037,15.855,15.956,436958.92,6971014.86011,15460
1599015600000,2020-09-02 03:00:00,LINK/USDT,15.939,15.962,15.757,15.891,831682.93,13189018.45454,22104
1599012000000,2020-09-02 02:00:00,LINK/USDT,16.153,16.208,15.910,15.939,541769.26,8710645.13053,15967
1599008400000,2020-09-02 01:00:00,LINK/USDT,16.146,16.308,16.107,16.154,604119.98,9794843.20422,18073
1599004800000,2020-09-02 00:00:00,LINK/USDT,16.052,16.397,16.050,16.144,809724.68,13136204.37938,23578
1599001200000,2020-09-01 23:00:00,LINK/USDT,16.388,16.470,16.020,16.058,1053373.69,17070409.33419,32338
1598997600000,2020-09-01 22:00:00,LINK/USDT,16.167,16.436,16.161,16.387,629756.34,10243416.62582,20989
1598994000000,2020-09-01 21:00:00,LINK/USDT,16.043,16.294,16.001,16.167,492227.44,7956027.72251,15795
1598990400000,2020-09-01 20:00:00,LINK/USDT,16.125,16.389,16.023,16.045,874262.32,14167436.51898,22422
1598986800000,2020-09-01 19:00:00,LINK/USDT,16.201,16.276,16.110,16.125,344432.22,5573245.58625,13012
1598983200000,2020-09-01 18:00:00,LINK/USDT,16.128,16.320,16.116,16.200,416478.59,6751889.78480,13641
1598979600000,2020-09-01 17:00:00,LINK/USDT,16.128,16.273,16.082,16.128,585934.68,9466533.11484,16829
1598976000000,2020-09-01 16:00:00,LINK/USDT,15.709,16.374,15.661,16.130,1915233.24,30922285.88319,43648
1598972400000,2020-09-01 15:00:00,LINK/USDT,16.019,16.066,15.690,15.711,899948.00,14296699.89520,24970
1598968800000,2020-09-01 14:00:00,LINK/USDT,15.958,16.052,15.786,16.017,796191.46,12669572.51439,22397
1598965200000,2020-09-01 13:00:00,LINK/USDT,16.085,16.164,15.930,15.961,426690.37,6847513.88372,14468
1598961600000,2020-09-01 12:00:00,LINK/USDT,15.976,16.125,15.763,16.089,1183920.79,18876475.65351,23862
1598958000000,2020-09-01 11:00:00,LINK/USDT,16.215,16.220,15.910,15.975,845473.11,13539631.03820,22343
1598954400000,2020-09-01 10:00:00,LINK/USDT,16.248,16.289,16.010,16.214,798725.74,12894936.91725,19820
1598950800000,2020-09-01 09:00:00,LINK/USDT,16.226,16.295,16.127,16.248,876656.60,14213023.28266,18614
1598947200000,2020-09-01 08:00:00,LINK/USDT,16.481,16.525,16.211,16.223,822836.67,13444143.74201,20656
1598943600000,2020-09-01 07:00:00,LINK/USDT,16.370,16.508,16.182,16.483,997777.03,16310385.79898,23687
1598940000000,2020-09-01 06:00:00,LINK/USDT,16.008,16.421,15.893,16.374,1354161.49,21883580.57532,30966
1598936400000,2020-09-01 05:00:00,LINK/USDT,15.820,16.100,15.737,16.004,1010091.52,16067867.44532,27345
1598932800000,2020-09-01 04:00:00,LINK/USDT,15.806,15.934,15.726,15.818,587753.48,9292884.98691,16883
1598929200000,2020-09-01 03:00:00,LINK/USDT,15.823,16.054,15.725,15.803,1121726.10,17823455.79336,24583
1598925600000,2020-09-01 02:00:00,LINK/USDT,15.737,15.844,15.606,15.824,432997.34,6801341.08396,14094
1598922000000,2020-09-01 01:00:00,LINK/USDT,15.618,15.820,15.605,15.737,856681.61,13462179.06541,22359
1598918400000,2020-09-01 00:00:00,LINK/USDT,15.585,15.696,15.066,15.612,3112692.36,47893620.80128,74571
1598914800000,2020-08-31 23:00:00,LINK/USDT,15.909,16.018,15.505,15.586,1167192.27,18372830.68928,33535
1598911200000,2020-08-31 22:00:00,LINK/USDT,15.935,16.093,15.829,15.910,826697.98,13191842.06265,21606
1598907600000,2020-08-31 21:00:00,LINK/USDT,16.217,16.252,15.866,15.936,994158.65,15962803.27080,25723
1598904000000,2020-08-31 20:00:00,LINK/USDT,16.419,16.462,16.182,16.214,602506.11,9813012.42252,20631
1598900400000,2020-08-31 19:00:00,LINK/USDT,16.347,16.463,16.273,16.419,420172.29,6877103.71504,16799
1598896800000,2020-08-31 18:00:00,LINK/USDT,16.392,16.559,16.289,16.348,719297.49,11826489.99690,22789
1598893200000,2020-08-31 17:00:00,LINK/USDT,16.181,16.445,16.131,16.393,815642.66,13315762.67173,22583
1598889600000,2020-08-31 16:00:00,LINK/USDT,16.467,16.539,16.108,16.180,1146136.39,18693870.08012,28463
1598886000000,2020-08-31 15:00:00,LINK/USDT,16.447,16.608,16.402,16.463,796008.36,13132524.47603,21137
1598882400000,2020-08-31 14:00:00,LINK/USDT,16.380,16.515,16.262,16.444,1054476.66,17299969.87910,27440
1598878800000,2020-08-31 13:00:00,LINK/USDT,16.339,16.690,16.265,16.380,1465551.81,24167645.56209,37718
1598875200000,2020-08-31 12:00:00,LINK/USDT,16.408,16.453,16.112,16.339,1196255.54,19477125.16548,32173
1598871600000,2020-08-31 11:00:00,LINK/USDT,16.358,16.576,16.333,16.407,870235.56,14324490.12374,25703
1598868000000,2020-08-31 10:00:00,LINK/USDT,16.298,16.450,16.230,16.358,937976.23,15333783.49486,20269
1598864400000,2020-08-31 09:00:00,LINK/USDT,16.266,16.450,16.225,16.298,808164.26,13229446.06081,19321
1598860800000,2020-08-31 08:00:00,LINK/USDT,16.192,16.325,16.090,16.267,1282102.39,20809535.15480,26370
1598857200000,2020-08-31 07:00:00,LINK/USDT,16.619,16.630,16.085,16.190,2407586.14,39230785.35093,43661
1598853600000,2020-08-31 06:00:00,LINK/USDT,16.700,16.707,16.546,16.620,617716.81,10269790.60123,15052
1598850000000,2020-08-31 05:00:00,LINK/USDT,16.841,16.858,16.680,16.700,435500.58,7303358.14102,13122
1598846400000,2020-08-31 04:00:00,LINK/USDT,16.772,16.968,16.768,16.844,753568.76,12723966.85020,17717
1598842800000,2020-08-31 03:00:00,LINK/USDT,16.630,16.875,16.592,16.771,605218.95,10145760.11886,15571
1598839200000,2020-08-31 02:00:00,LINK/USDT,16.693,16.840,16.610,16.630,562879.00,9419178.87158,14697
1598835600000,2020-08-31 01:00:00,LINK/USDT,16.778,16.808,16.548,16.692,919068.25,15310101.79412,24013
1598832000000,2020-08-31 00:00:00,LINK/USDT,16.500,16.963,16.493,16.779,1418888.31,23789458.08750,30519
1598828400000,2020-08-30 23:00:00,LINK/USDT,16.682,16.712,16.430,16.498,1225493.37,20285652.14480,28912
1598824800000,2020-08-30 22:00:00,LINK/USDT,16.656,16.758,16.552,16.681,1003164.66,16713648.03455,21330
1598821200000,2020-08-30 21:00:00,LINK/USDT,16.826,16.989,16.520,16.659,1268538.18,21255701.78275,25224
1598817600000,2020-08-30 20:00:00,LINK/USDT,17.014,17.118,16.750,16.828,884133.76,14935014.00726,22531
1598814000000,2020-08-30 19:00:00,LINK/USDT,16.952,17.182,16.878,17.013,843331.35,14357169.34390,20729
1598810400000,2020-08-30 18:00:00,LINK/USDT,17.084,17.111,16.840,16.952,709224.62,12028150.35354,17977
1598806800000,2020-08-30 17:00:00,LINK/USDT,17.019,17.176,16.800,17.086,1480717.77,25175581.30800,33549
1598803200000,2020-08-30 16:00:00,LINK/USDT,17.230,17.350,17.000,17.022,1161915.82,19990136.54108,27283
1598799600000,2020-08-30 15:00:00,LINK/USDT,17.359,17.442,17.118,17.226,1130894.33,19534570.68416,24002
1598796000000,2020-08-30 14:00:00,LINK/USDT,17.451,17.539,17.271,17.360,1309442.64,22768876.27658,24664
1598792400000,2020-08-30 13:00:00,LINK/USDT,17.566,17.798,17.450,17.451,1765925.85,31115207.31179,36616
1598788800000,2020-08-30 12:00:00,LINK/USDT,17.338,17.700,17.171,17.573,2053325.60,35760067.02447,41069
1598785200000,2020-08-30 11:00:00,LINK/USDT,17.124,17.400,17.072,17.340,1176854.80,20337591.54648,25436
1598781600000,2020-08-30 10:00:00,LINK/USDT,17.112,17.227,16.979,17.124,857607.75,14665926.60799,19119
1598778000000,2020-08-30 09:00:00,LINK/USDT,16.945,17.169,16.926,17.114,682345.85,11637438.41139,17121
1598774400000,2020-08-30 08:00:00,LINK/USDT,16.991,17.234,16.917,16.943,1144439.64,19562181.83211,24850
1598770800000,2020-08-30 07:00:00,LINK/USDT,17.037,17.190,16.890,16.989,905416.07,15425666.49066,20874
1598767200000,2020-08-30 06:00:00,LINK/USDT,16.968,17.062,16.872,17.037,805774.81,13696641.90448,18284
1598763600000,2020-08-30 05:00:00,LINK/USDT,17.028,17.095,16.779,16.970,1178752.63,19917746.51787,24128
1598760000000,2020-08-30 04:00:00,LINK/USDT,17.119,17.281,16.955,17.026,954136.56,16313081.25234,23123
1598756400000,2020-08-30 03:00:00,LINK/USDT,17.286,17.301,17.033,17.121,822223.94,14095182.54855,19692
1598752800000,2020-08-30 02:00:00,LINK/USDT,17.377,17.400,17.131,17.288,1074714.68,18526058.70204,22838
1598749200000,2020-08-30 01:00:00,LINK/USDT,16.756,17.520,16.713,17.379,2824880.13,48681758.31362,58136
1598745600000,2020-08-30 00:00:00,LINK/USDT,16.371,16.807,16.361,16.757,855880.80,14198716.06264,20240
1598742000000,2020-08-29 23:00:00,LINK/USDT,16.621,16.820,16.355,16.367,1159491.40,19268600.73570,24429
1598738400000,2020-08-29 22:00:00,LINK/USDT,16.907,16.910,16.538,16.621,1255859.91,20959661.15057,26356
1598734800000,2020-08-29 21:00:00,LINK/USDT,16.781,17.034,16.680,16.903,830741.78,14015253.40167,23836
1598731200000,2020-08-29 20:00:00,LINK/USDT,16.842,16.880,16.612,16.783,1017369.85,17044841.19933,24599
1598727600000,2020-08-29 19:00:00,LINK/USDT,16.725,16.929,16.712,16.842,964393.84,16212074.51279,25813
1598724000000,2020-08-29 18:00:00,LINK/USDT,16.602,16.820,16.512,16.725,1061937.44,17685395.95456,23771
1598720400000,2020-08-29 17:00:00,LINK/USDT,16.857,16.944,16.559,16.605,1466244.70,24563640.67544,38035
1598716800000,2020-08-29 16:00:00,LINK/USDT,16.691,17.059,16.408,16.857,2512883.12,42108004.48396,57430
1598713200000,2020-08-29 15:00:00,LINK/USDT,16.384,16.791,16.319,16.685,2853964.16,47263124.46084,62148
1598709600000,2020-08-29 14:00:00,LINK/USDT,15.735,16.480,15.706,16.391,2794386.42,45254963.50784,60695
1598706000000,2020-08-29 13:00:00,LINK/USDT,15.763,15.900,15.700,15.733,823482.25,13013862.17938,19272
1598702400000,2020-08-29 12:00:00,LINK/USDT,15.628,15.792,15.591,15.760,631965.27,9915001.62362,17698
1598698800000,2020-08-29 11:00:00,LINK/USDT,15.564,15.669,15.454,15.632,709280.74,11049037.52057,17624
1598695200000,2020-08-29 10:00:00,LINK/USDT,15.881,15.966,15.471,15.563,1361931.85,21343412.03684,27367
1598691600000,2020-08-29 09:00:00,LINK/USDT,15.870,15.911,15.731,15.880,575981.56,9110429.18022,16442
1598688000000,2020-08-29 08:00:00,LINK/USDT,15.775,15.917,15.733,15.867,851110.83,13478239.67620,18150
1598684400000,2020-08-29 07:00:00,LINK/USDT,15.663,15.973,15.588,15.775,1549343.42,24507734.78005,34046
1598680800000,2020-08-29 06:00:00,LINK/USDT,15.533,15.699,15.452,15.662,733513.32,11426920.79487,20181
1598677200000,2020-08-29 05:00:00,LINK/USDT,15.608,15.713,15.501,15.531,1054704.49,16438582.68296,25887
1598673600000,2020-08-29 04:00:00,LINK/USDT,15.346,15.644,15.305,15.607,1085991.44,16807438.13918,25523
1598670000000,2020-08-29 03:00:00,LINK/USDT,15.209,15.460,15.160,15.341,701186.61,10736625.14653,19640
1598666400000,2020-08-29 02:00:00,LINK/USDT,15.097,15.241,14.982,15.213,482912.61,7294507.27890,15684
1598662800000,2020-08-29 01:00:00,LINK/USDT,15.122,15.122,15.027,15.097,291016.21,4388085.95164,12111
1598659200000,2020-08-29 00:00:00,LINK/USDT,15.135,15.217,15.023,15.121,400047.01,6052315.06200,15764
1598655600000,2020-08-28 23:00:00,LINK/USDT,15.135,15.250,15.110,15.135,317613.25,4819092.80748,15285
1598652000000,2020-08-28 22:00:00,LINK/USDT,15.042,15.225,14.928,15.139,459878.30,6932726.00011,16035
1598648400000,2020-08-28 21:00:00,LINK/USDT,15.205,15.211,14.951,15.043,690051.26,10391988.30431,22137
1598644800000,2020-08-28 20:00:00,LINK/USDT,15.263,15.323,15.192,15.205,306004.36,4667034.43752,15406
1598641200000,2020-08-28 19:00:00,LINK/USDT,15.214,15.362,15.187,15.263,334564.27,5107320.56832,18920
1598637600000,2020-08-28 18:00:00,LINK/USDT,15.215,15.338,15.164,15.216,459057.28,7000895.98824,14802
1598634000000,2020-08-28 17:00:00,LINK/USDT,15.355,15.397,15.125,15.213,1019028.26,15523309.13607,23828
1598630400000,2020-08-28 16:00:00,LINK/USDT,15.331,15.521,15.194,15.353,1609741.64,24768719.08662,37309
1598626800000,2020-08-28 15:00:00,LINK/USDT,14.902,15.337,14.902,15.330,1370752.71,20762042.73707,33263
1598623200000,2020-08-28 14:00:00,LINK/USDT,14.994,15.084,14.810,14.900,696090.29,10381130.97340,20419
1598619600000,2020-08-28 13:00:00,LINK/USDT,15.027,15.109,14.890,14.996,608578.75,9120308.72291,15423
1598616000000,2020-08-28 12:00:00,LINK/USDT,15.140,15.196,14.951,15.025,1023589.40,15429139.94109,26928
1598612400000,2020-08-28 11:00:00,LINK/USDT,14.867,15.139,14.825,15.136,870578.47,13052023.07131,24771
1598608800000,2020-08-28 10:00:00,LINK/USDT,14.871,14.897,14.728,14.866,475433.70,7038002.14704,19733
1598605200000,2020-08-28 09:00:00,LINK/USDT,14.682,14.917,14.662,14.870,596719.31,8844337.78174,17590
1598601600000,2020-08-28 08:00:00,LINK/USDT,14.746,14.798,14.652,14.683,466625.52,6866583.88418,13948
1598598000000,2020-08-28 07:00:00,LINK/USDT,14.933,14.977,14.645,14.750,713902.06,10542985.27989,19890
1598594400000,2020-08-28 06:00:00,LINK/USDT,14.812,14.957,14.729,14.937,829370.62,12300829.11783,22848
1598590800000,2020-08-28 05:00:00,LINK/USDT,14.711,14.882,14.620,14.810,549606.97,8102971.57729,18033
1598587200000,2020-08-28 04:00:00,LINK/USDT,14.703,14.734,14.573,14.711,406445.30,5955782.16647,13861
1598583600000,2020-08-28 03:00:00,LINK/USDT,14.611,14.768,14.582,14.701,415796.63,6106505.67935,14285
1598580000000,2020-08-28 02:00:00,LINK/USDT,14.608,14.709,14.553,14.610,482724.17,7059035.90935,16341
1598576400000,2020-08-28 01:00:00,LINK/USDT,14.454,14.710,14.400,14.608,759769.35,11059670.26482,24861
1598572800000,2020-08-28 00:00:00,LINK/USDT,14.531,14.572,14.247,14.455,828708.03,11923590.27332,23643
1598569200000,2020-08-27 23:00:00,LINK/USDT,14.407,14.650,14.402,14.531,463487.49,6740695.06809,15269
1598565600000,2020-08-27 22:00:00,LINK/USDT,14.601,14.653,14.377,14.406,499342.97,7242899.79187,18140
1598562000000,2020-08-27 21:00:00,LINK/USDT,14.476,14.601,14.396,14.596,320326.11,4647363.68794,14496
1598558400000,2020-08-27 20:00:00,LINK/USDT,14.415,14.624,14.343,14.476,725826.86,10526563.61647,24126
1598554800000,2020-08-27 19:00:00,LINK/USDT,14.515,14.585,14.377,14.414,591980.32,8566990.82025,21845
1598551200000,2020-08-27 18:00:00,LINK/USDT,14.340,14.614,14.256,14.517,1179940.56,17011186.52481,34736
1598547600000,2020-08-27 17:00:00,LINK/USDT,14.364,14.465,13.988,14.341,2990699.37,42498103.57440,76214
1598544000000,2020-08-27 16:00:00,LINK/USDT,14.664,14.818,14.225,14.366,1660832.36,24083218.83566,49003
1598540400000,2020-08-27 15:00:00,LINK/USDT,14.726,14.775,14.456,14.665,1010483.28,14805079.29900,31058
1598536800000,2020-08-27 14:00:00,LINK/USDT,14.957,14.979,14.580,14.730,1432260.05,21101669.78957,42765
1598533200000,2020-08-27 13:00:00,LINK/USDT,14.764,15.350,14.687,14.957,2631851.34,39642134.89578,57899
1598529600000,2020-08-27 12:00:00,LINK/USDT,14.630,14.850,14.446,14.761,2398751.51,35208361.52076,56816
1598526000000,2020-08-27 11:00:00,LINK/USDT,15.160,15.218,14.504,14.630,2687786.73,39739560.06959,55105
1598522400000,2020-08-27 10:00:00,LINK/USDT,15.405,15.480,15.063,15.166,1113395.55,16950813.49723,29408
1598518800000,2020-08-27 09:00:00,LINK/USDT,15.200,15.450,15.115,15.405,1036446.12,15838018.87777,22246
1598515200000,2020-08-27 08:00:00,LINK/USDT,15.422,15.440,15.153,15.201,723837.61,11076151.61044,17120
1598511600000,2020-08-27 07:00:00,LINK/USDT,15.281,15.450,15.200,15.429,817257.74,12508993.58287,18064
1598508000000,2020-08-27 06:00:00,LINK/USDT,15.146,15.452,15.048,15.280,1364766.66,20908787.01744,34974
1598504400000,2020-08-27 05:00:00,LINK/USDT,15.062,15.146,14.960,15.141,519907.26,7824690.89426,20027
1598500800000,2020-08-27 04:00:00,LINK/USDT,15.119,15.300,15.011,15.061,700550.49,10620770.31644,21856
1598497200000,2020-08-27 03:00:00,LINK/USDT,15.041,15.216,15.040,15.113,429647.09,6502613.95122,19340
1598493600000,2020-08-27 02:00:00,LINK/USDT,15.108,15.144,14.959,15.044,752525.96,11326033.95989,19755
1598490000000,2020-08-27 01:00:00,LINK/USDT,15.314,15.378,15.071,15.110,858909.41,13066338.33040,20890
1598486400000,2020-08-27 00:00:00,LINK/USDT,15.225,15.560,15.225,15.314,1322380.34,20367217.23183,26043
1598482800000,2020-08-26 23:00:00,LINK/USDT,15.059,15.456,15.045,15.228,1175650.20,17964459.66881,26161
